"编号","日期","类型","热量/kcal","餐品描述","照片"
"c94859c1","2015-12-06","午餐","967","鸡排饭","upload/photo/2015-12-06/7297c81ea6b22c98cee0174124282666.jpg"
"c94859c1","2015-12-06","晚餐","801","飞机上餐饮 图片没有，发的其他的","upload/photo/2015-12-06/c90668507ff93d37bf75acd672176e8d.jpg"
"c94859c1","2015-12-07","早餐","428","小米粥加甜饼","upload/photo/2015-12-07/2893cc9422eeafeaf30559db420f0cae.jpg"
"c94859c1","2015-12-07","午餐","1106","大碗燃面加一碗土豆","upload/photo/2015-12-07/1d9668f5eeddca10f284d1058e4a3a72.jpg"
"c94859c1","2015-12-07","晚餐","1036","白菜鸡肉","upload/photo/2015-12-07/92cbd5edd4e7b99cd22611513097ce65.jpg"
"c94859c1","2015-12-07","夜宵","740","肉松蛋卷加黑芝麻糊","upload/photo/2015-12-07/027d5af28adc7e858d243654b0afaa65.jpg"
"cbc6593b","2015-12-01","早餐","347","粥+2个南瓜饼","upload/photo/2015-12-01/c423b70d06413006e4a2b91c5383b578.jpg"
"cbc6593b","2015-12-01","午餐","1000","炒面","upload/photo/2015-12-01/8f58d363ced8966cc078fd2d8ad2a6cb.jpg"
"cbc6593b","2015-12-01","晚餐","1123","石锅饭","upload/photo/2015-12-01/f086d71109eb4d08aa46e00f14d80fd1.jpg"
"cbc6593b","2015-12-01","夜宵","241","八宝粥","upload/photo/2015-12-01/e31c662d85691ad154c7000b415248dd.jpg"
"cbc6593b","2015-12-02","早餐","615","面包，咖啡","upload/photo/2015-12-02/9afaea22bf2110882aca23647760b91d.jpg"
"cbc6593b","2015-12-02","午餐","610","面包，橘子","upload/photo/2015-12-02/c07b6372822b0458b8b7d663fbf9aecc.jpg"
"cbc6593b","2015-12-02","晚餐","528","叉烧蚝士粥，鲜虾烧卖","upload/photo/2015-12-02/833b064b25a42ff50048999ae0f0854a.jpg"
"cbc6593b","2015-12-03","早餐","504","包子","upload/photo/2015-12-03/c98cec374ae4c46e02b2e42912c457fd.jpg"
"cbc6593b","2015-12-03","午餐","934","酸汤肥牛火锅（都是菜叶...）","upload/photo/2015-12-03/7173e1c3547af4b919880b3ac99c6aac.jpg"
"cbc6593b","2015-12-03","晚餐","415","南瓜饼，粥","upload/photo/2015-12-03/f9487066a40a9d7e37fc389154abb8c4.jpg"
"cbc6593b","2015-12-04","早餐","536","两片面包，八宝粥","upload/photo/2015-12-04/0cddc37e1e3ac2740b0b72d6ae3344c7.jpg"
"cbc6593b","2015-12-04","午餐","1123","石锅饭（忘拍照了,用之前的照片...吃的都差不多）","upload/photo/2015-12-04/8991d5fd0dded1dd3cae27f328c3a351.jpg"
"cbc6593b","2015-12-04","晚餐","1158","盖浇饭","upload/photo/2015-12-04/20be386fa6b1d44e05b51e9b3a0ff1af.jpg"
"cbc6593b","2015-12-04","晚餐","1158","盖浇饭","upload/photo/2015-12-04/9f74bf71f2f043a701c7d7421a02a83c.jpg"
"cbc6593b","2015-12-04","下午茶","398","方便面","upload/photo/2015-12-04/02e2bbf4c74fbccc2c649df0f5955819.jpg"
"cbc6593b","2015-12-05","早餐","0","没吃","upload/photo/2015-12-05/6ab34e24d6eecbfe656989ee75870c4b.jpg"
"cbc6593b","2015-12-05","午餐","944","牛肉干锅","upload/photo/2015-12-05/d22db26448abbf9ca5b801c2e6102268.jpg"
"cbc6593b","2015-12-05","晚餐","64","一杯咖啡（没拍照片，就是一餐边甜魔咖啡）","upload/photo/2015-12-05/3f948b48119de1365990b2dee9574f21.jpeg"
"cbc6593b","2015-12-05","夜宵","642","三个肉包子","upload/photo/2015-12-05/e379cce2ea9d249eac708ea1ec53eca6.jpg"
"cbc6593b","2015-12-06","早餐","0","没吃","upload/photo/2015-12-06/8c84ce03c087ba4d7c931389b65443b8.jpeg"
"cbc6593b","2015-12-06","午餐","245","八宝粥","upload/photo/2015-12-06/3b8ab656e641a0078f3ed17eebdccaf2.jpg"
"cbc6593b","2015-12-06","晚餐","968","土豆肉片盖饭（忘拍图了）","upload/photo/2015-12-06/90ce6b4b29a040210331f505fc2b0953.png"
"cbc6593b","2015-12-07","早餐","932","面包，奶茶","upload/photo/2015-12-07/3294eb88c61ff31ea288c358f13cd32e.jpg"
"cbc6593b","2015-12-07","午餐","0","没吃","upload/photo/2015-12-07/fafce0b20c4b0e5c7cdea6ee158d6cec.jpg"
"cbc6593b","2015-12-07","晚餐","920","两个南瓜饼，一碗粥","upload/photo/2015-12-07/2c6624120d77ac1084bc1299f4c73ec4.jpg"
"cbc6593b","2015-12-07","下午茶","964","两个肉粽","upload/photo/2015-12-07/274afd64661edee3f5dfe940ef19c827.jpg"
"d020035e","2015-12-01","早餐","193","豆腐花和紫菜包饭","upload/photo/2015-12-01/1887f99224d07d55a5193265f4c42d12.jpg"
"d020035e","2015-12-01","午餐","210","贡丸汤和白米饭","upload/photo/2015-12-01/66069336cc432e556880adea1f868d09.jpg"
"d020035e","2015-12-01","晚餐","301","炸土豆和玉米团","upload/photo/2015-12-01/eb36bf0dbdb737124f474a4f6754dcaf.jpg"
"d020035e","2015-12-02","早餐","335","豆浆和烧饼","upload/photo/2015-12-02/46c5f39b3b592af63a52229510b93efc.jpg"
"d020035e","2015-12-02","午餐","590","烤肉饭","upload/photo/2015-12-02/e4880ca0e5090c8f7ee5938ba10c655a.jpg"
"d020035e","2015-12-02","晚餐","335","包子和面包","upload/photo/2015-12-02/4a1ce1d5de9fc99fda6825937919b6bf.jpg"
"d020035e","2015-12-03","早餐","253","鸡肉卷","upload/photo/2015-12-03/3af33233be4114f80eca7bc0a706f9e1.jpg"
"d020035e","2015-12-03","午餐","360","虾仁肉大馄饨","upload/photo/2015-12-03/9d19a8da5e577d7a4abc6b552bc0cebc.jpg"
"d020035e","2015-12-03","晚餐","420","不健康长肉但是灰常好吃的炸鸡","upload/photo/2015-12-03/7269e9a7ef83b94123bc3d4fcdcd0fb5.jpg"
"d020035e","2015-12-04","早餐","120","紫菜包饭","upload/photo/2015-12-04/5aab6f97de9a52f897bd328306c52d0b.jpg"
"d020035e","2015-12-04","午餐","360","鸡排饭","upload/photo/2015-12-04/2988a1bf18b7ad3eed771b48fd737b90.jpg"
"d020035e","2015-12-04","晚餐","330","炸鸡排","upload/photo/2015-12-04/f7daa787cb7e8c883656b3001bcc965f.jpg"
"d020035e","2015-12-05","早餐","230","手抓饼","upload/photo/2015-12-05/d0513c7a48910c2bec4f01ed37b3e91b.jpg"
"d020035e","2015-12-05","午餐","550","烤肉饭","upload/photo/2015-12-05/4032d52afc622085001ed4730c100aa5.jpg"
"d020035e","2015-12-05","晚餐","420","炸土豆","upload/photo/2015-12-05/0c4ea519d18b966a56a3c86f4466a7d5.jpg"
"d020035e","2015-12-06","早餐","230","糍饭团","upload/photo/2015-12-06/34a85360531db8ad5a39a20313fad4d2.jpg"
"d020035e","2015-12-06","午餐","315","面包，热狗卷","upload/photo/2015-12-06/2c55fd5693a194d55f38ab1f947540cb.jpg"
"d020035e","2015-12-06","晚餐","300","炒饭","upload/photo/2015-12-06/1cc7ec14374ef1e3b6598a1b4196eeb2.jpg"
"d020035e","2015-12-07","早餐","280","手抓饼","upload/photo/2015-12-07/d461810116023580cd749d0ea5e2bea6.jpg"
"d020035e","2015-12-07","午餐","480","宫保鸡丁燃面","upload/photo/2015-12-07/b7dbb82a6eb0186abd0596944c1e0a83.jpg"
"d020035e","2015-12-07","晚餐","628","猪排饭","upload/photo/2015-12-07/83331610fee3b241111c06ccd33d1ed2.jpg"
"d2667219","2015-12-01","早餐","342","面包+豆浆","upload/photo/2015-12-01/4a97981a32e40547d86ecc9e434cfd21.jpg"
"d2667219","2015-12-01","午餐","469","咸鸡腿饭配西红柿蛋汤","upload/photo/2015-12-01/c1177ad4b0210779e7b84c59458f8cff.jpg"
"d2667219","2015-12-01","晚餐","356","小笼包+红薯+牛肉汤","upload/photo/2015-12-01/32bc4f4c4e92cb17f449af6d88114f02.jpg"
"d2667219","2015-12-03","午餐","198","红薯一根","upload/photo/2015-12-03/8a5e00ccac2809026bd66dcbac8f2257.jpg"
"d2667219","2015-12-03","晚餐","485","排骨+米饭+汤","upload/photo/2015-12-03/bb6dfd90fcb2dab432d48af355b7961f.jpg"
"d2667219","2015-12-04","午餐","531","葱油拌面+荷包蛋","upload/photo/2015-12-04/5961bfc957d4690200b6151da49a36f2.jpg"
"d2667219","2015-12-04","晚餐","520","煲仔饭","upload/photo/2015-12-04/24e2f3869b7e454cd7bb8da7eeefcf8d.jpg"
"d2667219","2015-12-04","晚餐","476","咖喱牛腩","upload/photo/2015-12-04/42ed105fc11a7bc2ccdbc875bde7744f.jpg"
"d2667219","2015-12-04","晚餐","52","蒜蓉花椰菜","upload/photo/2015-12-04/f9c6e8dff6526e00add7d28648ced850.jpg"
"d2667219","2015-12-04","下午茶","231","星巴克拿铁","upload/photo/2015-12-04/4be773f72bd4d569e99146f690a2877e.jpg"
"d2667219","2015-12-05","午餐","472","泡面","upload/photo/2015-12-05/63a6a80efe222716882a2d54c1859086.jpg"
"d2667219","2015-12-05","晚餐","282","寿司","upload/photo/2015-12-05/368ee7ef3d50fe22f7f0bd501d047e29.jpg"
"d2667219","2015-12-06","早餐","386","豆浆油条","upload/photo/2015-12-06/22f8c6f50b24615b843ac8b14e7b8da9.jpg"
"d2667219","2015-12-06","午餐","375","小馄饨一碗（18个）","upload/photo/2015-12-06/b1e6f499e68224b663e90a6097b60cbf.jpg"
"d2667219","2015-12-06","晚餐","670","海鲜龙虾锅","upload/photo/2015-12-06/4df3f7665e3d53a822ffbb85b1e2cdb5.jpg"
"d2667219","2015-12-06","晚餐","620","蟹肉藕饼","upload/photo/2015-12-06/9ad3fab2616dfd6ddefb1aa4f550674d.jpg"
"d2667219","2015-12-06","晚餐","460","鹅肝酱配面包","upload/photo/2015-12-06/f9d42345316b4b1bf0db2e8673159003.jpg"
"d2667219","2015-12-07","午餐","200","红薯","upload/photo/2015-12-07/5da38ffc5aa032888a58e803ee6df72b.jpg"
"d2667219","2015-12-07","晚餐","197","牛奶+麦片","upload/photo/2015-12-07/97e9846724c92f0635aa0c5c64ef1140.jpg"
"d38d4484","2015-12-01","早餐","304","永和豆浆一杯，葱油饼一个","upload/photo/2015-12-01/d20d073878274200793dc284d2140b25.jpg"
"d38d4484","2015-12-01","晚餐","564","炖猪手","upload/photo/2015-12-01/76de7fd66cc4deee3bcd7b17d7f7f3d3.jpg"
"d38d4484","2015-12-02","早餐","272","一个肉包 一袋豆浆","upload/photo/2015-12-02/d5b74baa924c9047e0200cf8a433f11f.jpg"
"d38d4484","2015-12-02","午餐","457.5","如图 有荤有素 鸡腿微辣","upload/photo/2015-12-02/cf8a709e655c2034f504d322a959bd4c.jpg"
"d38d4484","2015-12-02","晚餐","571.5","黄豆炖猪蹄。四季豆","upload/photo/2015-12-02/873557d93fb5f8698216f0dcf4f48cb0.jpg"
"d38d4484","2015-12-03","早餐","121","一个土豆卷 一袋豆奶","upload/photo/2015-12-03/a157fc5adf34d46b89353ae97fa3614e.jpg"
"d38d4484","2015-12-03","午餐","929.5","豆荚 粉蒸肉 烧白","upload/photo/2015-12-03/2e0b0427413637dc61e6562fd7028938.jpg"
"d38d4484","2015-12-03","晚餐","187.5","一碗牛肉面","upload/photo/2015-12-03/8a999c2571d493967777fe1b02546e50.jpg"
"d38d4484","2015-12-04","午餐","157.5","早餐没吃 午餐牛肉拉面 忘记拍了orz","upload/photo/2015-12-04/f161160eee0e5ccc373f2c906521e3de.jpg"
"d38d4484","2015-12-04","夜宵","47","一个橙子。 现拍一张吧。","upload/photo/2015-12-04/6d7ec4c5c5dc81ca979f5a4554b914da.jpg"
"d38d4484","2015-12-05","早餐","0","没吃","upload/photo/2015-12-05/d29aac5484cd317746d8330ceebd7e17.jpg"
"d38d4484","2015-12-05","午餐","307.5","老鸭粉丝汤","upload/photo/2015-12-05/d4b78c34d180a17f77b3d17aa47f4565.jpg"
"d38d4484","2015-12-05","晚餐","916","是晚上八点过吃的算是宵夜吧 牛奶加麦片家奥利奥","upload/photo/2015-12-05/dd7bf14229e550c8bcf65b8058f37ac6.jpg"
"d38d4484","2015-12-06","早餐","0","12点起的没吃","upload/photo/2015-12-06/a200ea0b1c8306e0f29af2d740fe1289.jpg"
"d38d4484","2015-12-06","午餐","447","大碗抄手","upload/photo/2015-12-06/75ea9ff18e70cb4e4aaa6e355e8b2163.jpg"
"d38d4484","2015-12-06","晚餐","189","一个玉米 一碗银耳汤","upload/photo/2015-12-06/40313e01fb2924b8bfecd7ff6a7f3fa9.jpg"
"d38d4484","2015-12-07","早餐","0","起晚了没吃","upload/photo/2015-12-07/cb287ceea4ee6b1fdcde133cf137847f.jpg"
"d38d4484","2015-12-07","午餐","0","粉蒸肉 青菜","upload/photo/2015-12-07/812600af7d3965ddd9d78ec522757f62.jpg"
"d38d4484","2015-12-07","午餐","753","粉蒸肉 青菜","upload/photo/2015-12-07/5063e223db904c8c0f1ff08618fdec75.jpg"
"d633f20e","2015-12-01","早餐","280","膨化食品和能量棒","upload/photo/2015-12-01/a9e4265f7fc668ea9e51305313b45403.jpg"
"d633f20e","2015-12-01","午餐","600","炒粉","upload/photo/2015-12-01/b63a977415b93bdde242a7ec0375eef5.jpg"
"d633f20e","2015-12-01","晚餐","1093","鸡排饭","upload/photo/2015-12-01/ea2b77bddb32d91080beec91e588fc56.jpg"
"d633f20e","2015-12-02","早餐","1500","饼干，爆米花","upload/photo/2015-12-02/bdea51d121387f052638383d06b8a6eb.jpg"
"d633f20e","2015-12-02","午餐","401","方便面","upload/photo/2015-12-02/e9d0777f533584c05387e64d002054fe.jpg"
"d633f20e","2015-12-02","晚餐","1261","台湾卤肉饭，豆腐","upload/photo/2015-12-02/0ac73526a438baa1438a8c7c34043695.jpg"
"d633f20e","2015-12-03","早餐","971","汤圆，蒸饺","upload/photo/2015-12-03/5f89dadfd1e8ece4eceb7808f0781fdf.jpg"
"d633f20e","2015-12-03","午餐","1229","干锅牛肉","upload/photo/2015-12-03/b913c8144b47b3e92616ec0d6133542d.jpg"
"d633f20e","2015-12-03","晚餐","709","馒头，玉米饼，芝麻糊","upload/photo/2015-12-03/f709dc8afe5348f541039bc2f2b406d7.jpg"
"d633f20e","2015-12-04","早餐","544","火腿肠，薯片，肉松饼","upload/photo/2015-12-04/3fe8e2661ee17fb818f9929f0d07aaf6.jpg"
"d633f20e","2015-12-04","午餐","570","桂林米粉","upload/photo/2015-12-04/2e79ec910f12a64feeaa87bb678b10b7.jpeg"
"d633f20e","2015-12-04","晚餐","1065","黄焖鸡米饭","upload/photo/2015-12-04/b70da92aa6c2051847ffab04d2539b70.jpg"
"d633f20e","2015-12-05","早餐","544","火腿肠，肉松饼，薯片","upload/photo/2015-12-05/649b4233aac5bce71e31cefd5e6abea6.jpg"
"d633f20e","2015-12-05","午餐","862","无","upload/photo/2015-12-05/2e849c1e60a0feffbd0e6b1d83a9d1c2.jpg"
"d633f20e","2015-12-05","晚餐","862","鸡排饭","upload/photo/2015-12-05/57a8afa6f32689c17aef4bf1f4232cfd.jpg"
"d633f20e","2015-12-06","早餐","401","方便面","upload/photo/2015-12-06/b28d664fcfcfdc0bd7043c28a2c8fa6e.jpg"
"d633f20e","2015-12-06","午餐","966","包菜，烧肉，饭","upload/photo/2015-12-06/aedc489ec928d1a835989e319a380842.jpg"
"d633f20e","2015-12-06","晚餐","996","烤肉饭","upload/photo/2015-12-06/06ad8c5174eed1dbc0d66617b842b4cd.jpg"
"d633f20e","2015-12-07","早餐","762","面包棒","upload/photo/2015-12-07/968dc9abafd205aa6803abbd26ea1d80.jpg"
"d633f20e","2015-12-07","午餐","957","黄焖鸡米饭","upload/photo/2015-12-07/b68fb21e2d8df925c3fe9c9b44bc4918.jpg"
"d633f20e","2015-12-07","晚餐","837","土豆，肉，饭，汤","upload/photo/2015-12-07/a8c14bf9226d62098319f58e7a2b2f49.jpg"
"d8070f49","2015-12-01","早餐","0","一个旺旺雪饼，一个梅菜扣肉包","upload/photo/2015-12-01/ef7bdab050186a5f5d39bfecf29999eb.jpg"
"d8070f49","2015-12-01","午餐","0","豆干豆角烤肉串","upload/photo/2015-12-01/9c0997dce87dec2ad7390773c3942516.jpg"
"d8070f49","2015-12-01","晚餐","0","卷心菜 黄豆猪蹄","upload/photo/2015-12-01/06609ee438531065c056d52a880528b3.jpg"
"d8070f49","2015-12-02","早餐","0","四勺燕麦片","upload/photo/2015-12-02/7290c2077a075eb687ab46d97f8f0b86.jpg"
"d8070f49","2015-12-02","午餐","0","黄瓜肉丁饭","upload/photo/2015-12-02/fa7c2be3a08ef4ab5effb82d9ef0a134.jpg"
"d8070f49","2015-12-02","晚餐","0","燃面","upload/photo/2015-12-02/5016e1b7ea1f666d0a5100413d81c07a.jpg"
"d8070f49","2015-12-03","早餐","0","韭菜盒子（因为早上出门没带手机所以没有照片","upload/photo/2015-12-03/9a22637febcffa56ea24b593ee101914.jpg"
"d8070f49","2015-12-03","午餐","0","西红柿炒蛋，肉丸，二两饭","upload/photo/2015-12-03/817945d704f624ea3e3589e094704f31.jpg"
"d8070f49","2015-12-03","晚餐","0","豆腐，黄豆猪蹄，二两饭","upload/photo/2015-12-03/b3c7191c3193647f1d787e05a9958fca.jpg"
"d8070f49","2015-12-04","早餐","307.2","40g 麻花 160g 光明牛奶一杯","upload/photo/2015-12-04/7a9f54aa3aea8e30810df7084f4c91f1.jpg"
"d8070f49","2015-12-04","午餐","581","豆腐 黄豆猪脚 紫菜汤 2两饭","upload/photo/2015-12-04/b189c391f2522dbb62a61db11a614b28.jpg"
"d8070f49","2015-12-04","晚餐","346","宜宾燃面","upload/photo/2015-12-04/264d748a5c5b88337aeca5a0b45ad053.jpg"
"d8070f49","2015-12-05","早餐","0","起太晚，没有吃","upload/photo/2015-12-05/2ead1265f9f68f04c87dd843924618cd.jpg"
"d8070f49","2015-12-05","午餐","574","点外卖 甜玉米私房双肉丁","upload/photo/2015-12-05/cfcf9c2d5cae2c784499dffeae66f30a.jpg"
"d8070f49","2015-12-05","晚餐","346","华联的辣子鸡面","upload/photo/2015-12-05/3f63c48ebd9a5824345f42849d9f5168.jpg"
"d8070f49","2015-12-06","早餐","0","麻花40g","upload/photo/2015-12-06/3408ac39414c9bf68f691fd08449a76e.jpg"
"d8070f49","2015-12-06","午餐","32","什锦牛肉粥","upload/photo/2015-12-06/7f1d7d6512050ad38d7d232d50adc3f7.jpg"
"d8070f49","2015-12-06","晚餐","266","烤肉饭","upload/photo/2015-12-06/6ce88465b506b606e2e1e698e4057438.jpg"
"d8070f49","2015-12-07","早餐","0","二餐的千层饼，麦片粥一份","upload/photo/2015-12-07/6c0b0b0af3f3ed6ba96a8f14b126c024.jpg"
"d8070f49","2015-12-07","午餐","0","酱鸭腿，豆腐，二两饭(图片无关","upload/photo/2015-12-07/1017d8970c59d524b697599996e1da9b.jpg"
"d8070f49","2015-12-07","晚餐","0","吼吼吼～又是最爱的燃面，加一份豆干","upload/photo/2015-12-07/769e767aedb0f553311a4be9c0280d6c.jpg"
"d8e48d61","2015-12-01","早餐","498","粥和包子","upload/photo/2015-12-01/0fb0bd4dc0a9696a51b5823197fc8d2a.jpg"
"d8e48d61","2015-12-01","午餐","505","烤肉饭","upload/photo/2015-12-01/c32ef56630b10b86fa35621d1039ebfc.jpg"
"d8e48d61","2015-12-01","晚餐","612","面包","upload/photo/2015-12-01/960cfbc3a1c6ca74a47ca5c690dccdd9.jpg"
"d8e48d61","2015-12-02","早餐","288","粥，包子","upload/photo/2015-12-02/fd8ae9f8ea617c70885d0815fd3649d6.jpg"
"d8e48d61","2015-12-02","午餐","379","麻辣香锅（两个人分）","upload/photo/2015-12-02/1143fd0f3be1bacfca76326caa0eeff3.jpg"
"d8e48d61","2015-12-02","晚餐","433","两素一荤","upload/photo/2015-12-02/d0c8f5c18c934c216dc3164b8bbfe401.jpg"
"d8e48d61","2015-12-03","早餐","0","没吃","upload/photo/2015-12-03/332b5f9631c047c9990b4a37578f0492.jpg"
"d8e48d61","2015-12-03","午餐","367","腐竹牛腩","upload/photo/2015-12-03/948ccc561d6b9625171e1d28f1c00466.jpg"
"d8e48d61","2015-12-03","晚餐","513","豆腐，肉，莴笋","upload/photo/2015-12-03/9963cf82ff46026b14af31d44ec2f969.jpg"
"d8e48d61","2015-12-04","早餐","277","馒头，寿司","upload/photo/2015-12-04/50d8062d38c74e448aa8ed556e435a47.jpg"
"d8e48d61","2015-12-04","午餐","412","一荤，一素","upload/photo/2015-12-04/39407644d3e999e7f6c5e1bfc5700b17.jpg"
"d8e48d61","2015-12-04","晚餐","487","孜然鸡肉","upload/photo/2015-12-04/1ee4238d21959011d45d69a4641f2c26.jpg"
"d8e48d61","2015-12-05","早餐","600","面包","upload/photo/2015-12-05/16eca2619ea820f55c72650bc2f28e02.jpg"
"d8e48d61","2015-12-05","午餐","589","金针菇肥牛","upload/photo/2015-12-05/e3fd520104970eb265ac93d070742753.jpg"
"d8e48d61","2015-12-05","晚餐","499","一荤一素","upload/photo/2015-12-05/0c24dfa0ebbc3919a266fa189e319abe.jpg"
"d8e48d61","2015-12-06","早餐","297","包子，粥","upload/photo/2015-12-06/98cba1d5367ac81a780c87c01eb45fce.jpg"
"d8e48d61","2015-12-06","午餐","499","一荤一素","upload/photo/2015-12-06/a98198cdff9322e52c35896c325bde59.jpg"
"d8e48d61","2015-12-06","晚餐","546","一荤一素","upload/photo/2015-12-06/8379a0c12fd0dad6110a65c01baa794c.jpg"
"d8e48d61","2015-12-07","早餐","472","肉松夹馍，包子","upload/photo/2015-12-07/67fbb65112f8e483837c502cbef2874c.jpg"
"d8e48d61","2015-12-07","午餐","418","年糕","upload/photo/2015-12-07/acb075fe681487881a1018feaecf5c87.jpg"
"d8e48d61","2015-12-07","晚餐","612","两素一荤","upload/photo/2015-12-07/cd5b289f5bcab22c39512ebcb3f4fa99.jpg"
"da1ff971","2015-12-01","早餐","671","豆浆+生煎*5","upload/photo/2015-12-01/9dc055125925e54bdb3f9d49322e0818.jpg"
"da1ff971","2015-12-01","午餐","474.5","三餐里脊肉饭","upload/photo/2015-12-01/f2235e8866d0cd8c36421932ae44d8d7.jpeg"
"da1ff971","2015-12-01","晚餐","898","三餐牛肉干锅+热巧克力一杯","upload/photo/2015-12-01/a1946d15906147d541fc7c9d861863bb.jpeg"
"da1ff971","2015-12-02","早餐","408.6","6块饼干","upload/photo/2015-12-02/013c43c7ca89d1f04422361fb374d0c3.jpeg"
"da1ff971","2015-12-02","午餐","395","五餐酱爆牛肉盖浇饭","upload/photo/2015-12-02/da1f67dbb89a2d8bf15f82900e19bd63.jpeg"
"da1ff971","2015-12-02","晚餐","564.5","二餐担仔面","upload/photo/2015-12-02/b4ae755b30775d9e10daac38f5a3de6b.jpeg"
"da1ff971","2015-12-02","夜宵","470","拿铁咖啡","upload/photo/2015-12-02/24e5701262e177bc93af40d9a459a7c9.jpeg"
"da1ff971","2015-12-03","早餐","834.5","糖糕+豆浆","upload/photo/2015-12-03/299cdd46ffb23787b4dff07471e6de44.jpeg"
"da1ff971","2015-12-03","午餐","925","啤酒鸭米粉","upload/photo/2015-12-03/650885923574e0887546e4c5ff6f5e0a.jpeg"
"da1ff971","2015-12-03","晚餐","517","巴西烤肉饭","upload/photo/2015-12-03/ba769298782bce60b2a2caba029fe3b8.jpeg"
"da1ff971","2015-12-04","早餐","0","没吃","upload/photo/2015-12-04/d4e26e51ba6deef310786d200447a66d.jpeg"
"da1ff971","2015-12-04","午餐","611","卤肉饭","upload/photo/2015-12-04/b660666a214fd73bdeb669f85293ffd5.jpeg"
"da1ff971","2015-12-05","早餐","567","蛋糕","upload/photo/2015-12-05/c76b98dedfffb1b129b0e6c0e56939b9.jpeg"
"da1ff971","2015-12-07","早餐","829","红豆芋圆汤+鸡排","upload/photo/2015-12-07/6523232188d11056e92aed2d5e0dac9d.jpeg"
"da1ff971","2015-12-07","早餐","710","饼干","upload/photo/2015-12-07/f6e6a4c945e074a8f14ed4e1e02374a9.jpeg"
"dad1da90","2015-12-01","早餐","325","鸡蛋，豆腐干，椰奶","upload/photo/2015-12-01/4c981a318fb1e4f8928c44e342bb9377.jpg"
"dad1da90","2015-12-01","午餐","397","米饭，土豆","upload/photo/2015-12-01/98b47ab7892e72c0e564ee1dcba5d584.jpg"
"dad1da90","2015-12-01","晚餐","424","米饭，肥牛","upload/photo/2015-12-01/7e748fb7939e739186eb1f194ceab4c7.jpg"
"dad1da90","2015-12-02","早餐","231","粥，虾仁","upload/photo/2015-12-02/d8efc3b72c5f310cd4f065ecbf79b42c.jpg"
"dad1da90","2015-12-02","午餐","512","火锅肉，饭","upload/photo/2015-12-02/116a7427f01291a6eb525818cfab897b.jpg"
"dad1da90","2015-12-02","晚餐","423","土豆，饭，汤，肉","upload/photo/2015-12-02/94398f571134f0278e64d8c4eb212ac7.jpg"
"dad1da90","2015-12-03","早餐","325","鸡蛋，椰奶","upload/photo/2015-12-03/4c6a28e1b320856a78812bc5c5e05799.jpg"
"dad1da90","2015-12-03","午餐","512","午餐肉，饭","upload/photo/2015-12-03/00f013b802a48fd0cb23d5cc71110c80.jpg"
"dad1da90","2015-12-03","晚餐","621","牛肉拌面，汤","upload/photo/2015-12-03/60e150a952999482d9bbda336757ece1.jpg"
"dad1da90","2015-12-04","早餐","282","水饺，忘拍了，差不多是这种","upload/photo/2015-12-04/2a7f1e11b097ad665db89f5beede38e2.jpg"
"dad1da90","2015-12-04","午餐","574","烤鸭饭，汤","upload/photo/2015-12-04/0640b309a38a66818bf8c793b096ebaf.jpg"
"dad1da90","2015-12-04","晚餐","621","牛肉拌面","upload/photo/2015-12-04/db3b0c42c34ab89abec25d445a077ef9.jpg"
"dad1da90","2015-12-05","早餐","281","水饺","upload/photo/2015-12-05/a95f1217e910173481cc005bcd7b8cdd.jpg"
"dad1da90","2015-12-05","午餐","711","烤肉饭，玉米排骨汤","upload/photo/2015-12-05/3a3c09a05e9b54957d7e21e1389f12d9.jpg"
"dad1da90","2015-12-05","晚餐","597","牛肉拌面","upload/photo/2015-12-05/d5060812b298482defb4a9e4b7af2188.jpg"
"dad1da90","2015-12-06","早餐","314","鸡蛋椰奶","upload/photo/2015-12-06/7d5778e474ea66239dd5dacac008f39b.jpg"
"dad1da90","2015-12-06","午餐","579","午餐肉，饭，蛋","upload/photo/2015-12-06/89a6cf6851bf616c6c73ab53dc815c70.jpg"
"dad1da90","2015-12-06","晚餐","599","牛肉拌面，汤","upload/photo/2015-12-06/a58b3f5ae13ff80d330dc3e641fa7bff.jpg"
"dad1da90","2015-12-07","早餐","281","水饺","upload/photo/2015-12-07/f11276adeecbcbd12f4b12941e5f15d8.jpg"
"dad1da90","2015-12-07","午餐","556","烤鸭饭","upload/photo/2015-12-07/cd9837b7780d7fcecbfb5e95e078b3ba.jpg"
"dad1da90","2015-12-07","晚餐","599","牛肉拌面","upload/photo/2015-12-07/29c6ebdec820bdfcfa2b496423d4c0b4.jpg"
"dd0c5b7b","2015-12-01","早餐","314.5","吐司+麥片","upload/photo/2015-12-01/96e44ebe391ca2569fdbf47bb68c087c.jpg"
"dd0c5b7b","2015-12-01","午餐","98","小雞燉蘑菇","upload/photo/2015-12-01/85d320ccb942f876bece4b950cca61f2.jpg"
"dd0c5b7b","2015-12-01","晚餐","248","西式爆魚飯","upload/photo/2015-12-01/a913345bc81590dfb75bcd147b46f569.jpg"
"dd0c5b7b","2015-12-02","早餐","261","一個雞蛋灌餅還有豆漿","upload/photo/2015-12-02/d2534ad9aa8027dd1a150e8457449bed.jpg"
"dd0c5b7b","2015-12-02","午餐","470","披薩","upload/photo/2015-12-02/cfb28f16567d6b2221adfeeb4cf290d6.jpg"
